fecha_utc,parte,modelo_id,modelo,backend,parametros,caso,variante,corrida,tokens_entrada,tokens_salida,tokens_razonamiento,latencia_s,salida,prediccion,esperado,acierto,costo_usd,error,nota
2026-09-20T01:27:46+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 0.9}",P1,T=0.3|P=0.9,1,47,2,0,0.8541,429,429,419,0,8.25e-06,,
2026-09-20T01:27:47+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 0.9}",P1,T=0.3|P=0.9,3,47,2,0,1.1941,429,429,419,0,8.25e-06,,
2026-09-20T01:27:47+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 0.9}",P1,T=0.3|P=0.9,2,47,2,0,1.2889,429,429,419,0,8.25e-06,,
2026-09-20T01:27:47+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 0.9}",P1,T=0.3|P=0.9,4,47,2,0,0.8209,429,429,419,0,8.25e-06,,
2026-09-20T01:27:47+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",F1,T=0.3|P=1.0,2,44,3,0,0.8052,8193,8193,8393,0,8.4e-06,,
2026-09-20T01:27:47+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",F1,T=0.3|P=1.0,1,44,3,0,0.848,8193,8193,8393,0,8.4e-06,,
2026-09-20T01:27:47+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",F1,T=0.3|P=1.0,0,44,3,0,0.9071,8193,8193,8393,0,8.4e-06,,
2026-09-20T01:27:47+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",F2,T=0.3|P=1.0,1,44,2,0,0.6999,311,311,311,1,7.8e-06,,
2026-09-20T01:27:47+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",F1,T=0.3|P=1.0,4,44,3,0,1.1821,8193,8193,8393,0,8.4e-06,,
2026-09-20T01:27:47+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",F2,T=0.3|P=1.0,2,44,2,0,0.7812,311,311,311,1,7.8e-06,,
2026-09-20T01:27:47+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",F2,T=0.3|P=1.0,0,44,2,0,0.888,311,311,311,1,7.8e-06,,
2026-09-20T01:27:48+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",M1,T=0.3|P=1.0,0,40,2,0,0.7454,731,731,731,1,7.2e-06,,
2026-09-20T01:27:48+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",F2,T=0.3|P=1.0,3,44,2,0,0.8469,311,311,311,1,7.8e-06,,
2026-09-20T01:27:48+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",F2,T=0.3|P=1.0,4,44,2,0,0.8539,311,311,311,1,7.8e-06,,
2026-09-20T01:27:48+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",M1,T=0.3|P=1.0,2,40,2,0,0.7534,731,731,731,1,7.2e-06,,
2026-09-20T01:27:48+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",F1,T=0.3|P=1.0,3,44,3,0,2.0401,8193,8193,8393,0,8.4e-06,,
2026-09-20T01:27:48+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",M1,T=0.3|P=1.0,1,40,2,0,0.8245,731,731,731,1,7.2e-06,,
2026-09-20T01:27:48+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",M1,T=0.3|P=1.0,4,40,2,0,0.7509,731,731,731,1,7.2e-06,,
2026-09-20T01:27:48+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",M1,T=0.3|P=1.0,3,40,2,0,0.8138,731,731,731,1,7.2e-06,,
2026-09-20T01:27:48+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",M2,T=0.3|P=1.0,0,40,3,0,0.7857,2160,2160,2160,1,7.8e-06,,
2026-09-20T01:27:49+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",M2,T=0.3|P=1.0,2,40,3,0,0.8581,2160,2160,2160,1,7.8e-06,,
2026-09-20T01:27:49+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",M2,T=0.3|P=1.0,1,40,3,0,1.0465,2160,2160,2160,1,7.8e-06,,
2026-09-20T01:27:49+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",M2,T=0.3|P=1.0,4,40,3,0,0.7701,2160,2160,2160,1,7.8e-06,,
2026-09-20T01:27:49+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",D1,T=0.3|P=1.0,0,40,3,0,0.7551,76526,76526,76626,0,7.8e-06,,
2026-09-20T01:27:49+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",D1,T=0.3|P=1.0,2,40,3,0,0.6771,76526,76526,76626,0,7.8e-06,,
2026-09-20T01:27:49+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",D1,T=0.3|P=1.0,1,40,3,0,0.8747,76526,76526,76626,0,7.8e-06,,
2026-09-20T01:27:49+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",M2,T=0.3|P=1.0,3,40,3,0,1.0382,2160,2160,2160,1,7.8e-06,,
2026-09-20T01:27:49+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",D1,T=0.3|P=1.0,3,40,3,0,0.7893,76526,76526,76626,0,7.8e-06,,
2026-09-20T01:27:49+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",D1,T=0.3|P=1.0,4,40,3,0,0.8071,76526,76526,76626,0,7.8e-06,,
2026-09-20T01:27:50+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",D2,T=0.3|P=1.0,0,40,3,0,0.8398,63424,63424,63344,0,7.8e-06,,
2026-09-20T01:27:50+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",D2,T=0.3|P=1.0,2,40,3,0,0.732,63424,63424,63344,0,7.8e-06,,
2026-09-20T01:27:50+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",D2,T=0.3|P=1.0,3,40,3,0,0.7147,63304,63304,63344,0,7.8e-06,,
2026-09-20T01:27:50+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",D2,T=0.3|P=1.0,1,40,3,0,0.8655,63424,63424,63344,0,7.8e-06,,
2026-09-20T01:27:50+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",D2,T=0.3|P=1.0,4,40,3,0,0.8057,63424,63424,63344,0,7.8e-06,,
2026-09-20T01:27:50+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",D3,T=0.3|P=1.0,0,40,3,0,0.8092,172488,172488,172568,0,7.8e-06,,
2026-09-20T01:27:50+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",D3,T=0.3|P=1.0,1,40,3,0,0.8377,172488,172488,172568,0,7.8e-06,,
2026-09-20T01:27:50+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",D3,T=0.3|P=1.0,2,40,3,0,0.8133,172488,172488,172568,0,7.8e-06,,
2026-09-20T01:27:50+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",D3,T=0.3|P=1.0,3,40,3,0,0.8067,172488,172488,172568,0,7.8e-06,,
2026-09-20T01:27:50+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",X1,T=0.3|P=1.0,0,41,3,0,0.8023,502752,502752,5021952,0,7.95e-06,,
2026-09-20T01:27:50+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",X1,T=0.3|P=1.0,1,41,3,0,0.731,502752,502752,5021952,0,7.95e-06,,
2026-09-20T01:27:51+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",X1,T=0.3|P=1.0,2,41,3,0,0.7681,502752,502752,5021952,0,7.95e-06,,
2026-09-20T01:27:51+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",X1,T=0.3|P=1.0,3,41,3,0,0.8441,502752,502752,5021952,0,7.95e-06,,
2026-09-20T01:27:51+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",D3,T=0.3|P=1.0,4,40,3,0,1.1677,172048,172048,172568,0,7.8e-06,,
2026-09-20T01:27:51+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",X2,T=0.3|P=1.0,0,41,4,0,0.683,3862035,3862035,3863735,0,8.55e-06,,
2026-09-20T01:27:51+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",X1,T=0.3|P=1.0,4,41,3,0,0.8231,502752,502752,5021952,0,7.95e-06,,
2026-09-20T01:27:51+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",X2,T=0.3|P=1.0,1,41,4,0,0.7375,3861355,3861355,3863735,0,8.55e-06,,
2026-09-20T01:27:51+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",X2,T=0.3|P=1.0,2,41,4,0,0.8531,3862035,3862035,3863735,0,8.55e-06,,
2026-09-20T01:27:51+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",X2,T=0.3|P=1.0,3,41,4,0,0.8356,3862035,3862035,3863735,0,8.55e-06,,
2026-09-20T01:27:52+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",P1,T=0.3|P=1.0,0,47,2,0,0.7866,429,429,419,0,8.25e-06,,
2026-09-20T01:27:52+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",P1,T=0.3|P=1.0,1,47,2,0,0.8493,429,429,419,0,8.25e-06,,
2026-09-20T01:27:52+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",P1,T=0.3|P=1.0,3,47,2,0,0.8637,429,429,419,0,8.25e-06,,
2026-09-20T01:27:52+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",P1,T=0.3|P=1.0,2,47,2,0,0.8773,429,429,419,0,8.25e-06,,
2026-09-20T01:27:52+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",P1,T=0.3|P=1.0,4,47,2,0,0.9907,429,429,419,0,8.25e-06,,
2026-09-20T01:27:52+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",F1,T=0.7|P=0.5,1,44,3,0,0.7964,8193,8193,8393,0,8.4e-06,,
2026-09-20T01:27:52+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",F1,T=0.7|P=0.5,0,44,3,0,0.8768,8193,8193,8393,0,8.4e-06,,
2026-09-20T01:27:52+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",F1,T=0.7|P=0.5,2,44,3,0,0.7831,8193,8193,8393,0,8.4e-06,,
2026-09-20T01:27:52+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",F2,T=0.7|P=0.5,0,44,2,0,0.7123,311,311,311,1,7.8e-06,,
2026-09-20T01:27:53+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",F1,T=0.7|P=0.5,3,44,3,0,0.9309,8193,8193,8393,0,8.4e-06,,
2026-09-20T01:27:53+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",F1,T=0.7|P=0.5,4,44,3,0,0.8699,8193,8193,8393,0,8.4e-06,,
2026-09-20T01:27:53+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",F2,T=0.7|P=0.5,1,44,2,0,0.7352,311,311,311,1,7.8e-06,,
2026-09-20T01:27:53+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.3, ""top_p"": 1.0}",X2,T=0.3|P=1.0,4,41,4,0,2.1583,3862035,3862035,3863735,0,8.55e-06,,
2026-09-20T01:27:53+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",F2,T=0.7|P=0.5,2,44,2,0,0.7244,311,311,311,1,7.8e-06,,
2026-09-20T01:27:53+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",F2,T=0.7|P=0.5,3,44,2,0,0.7182,311,311,311,1,7.8e-06,,
2026-09-20T01:27:53+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",F2,T=0.7|P=0.5,4,44,2,0,0.7069,311,311,311,1,7.8e-06,,
2026-09-20T01:27:53+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",M1,T=0.7|P=0.5,0,40,2,0,0.7681,731,731,731,1,7.2e-06,,
2026-09-20T01:27:53+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",M1,T=0.7|P=0.5,1,40,2,0,0.9059,731,731,731,1,7.2e-06,,
2026-09-20T01:27:54+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",M1,T=0.7|P=0.5,4,40,2,0,0.6816,731,731,731,1,7.2e-06,,
2026-09-20T01:27:54+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",M1,T=0.7|P=0.5,2,40,2,0,0.9157,731,731,731,1,7.2e-06,,
2026-09-20T01:27:54+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",M2,T=0.7|P=0.5,1,40,3,0,0.7143,2160,2160,2160,1,7.8e-06,,
2026-09-20T01:27:54+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",M2,T=0.7|P=0.5,0,40,3,0,0.7798,2160,2160,2160,1,7.8e-06,,
2026-09-20T01:27:54+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",M1,T=0.7|P=0.5,3,40,2,0,0.9454,731,731,731,1,7.2e-06,,
2026-09-20T01:27:54+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",M2,T=0.7|P=0.5,2,40,3,0,0.7409,2160,2160,2160,1,7.8e-06,,
2026-09-20T01:27:54+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",M2,T=0.7|P=0.5,3,40,3,0,0.7412,2160,2160,2160,1,7.8e-06,,
2026-09-20T01:27:54+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",D1,T=0.7|P=0.5,0,40,3,0,0.7446,76526,76526,76626,0,7.8e-06,,
2026-09-20T01:27:54+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",M2,T=0.7|P=0.5,4,40,3,0,0.7815,2160,2160,2160,1,7.8e-06,,
2026-09-20T01:27:54+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",D1,T=0.7|P=0.5,1,40,3,0,0.791,76526,76526,76626,0,7.8e-06,,
2026-09-20T01:27:54+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",D1,T=0.7|P=0.5,3,40,3,0,0.828,76526,76526,76626,0,7.8e-06,,
2026-09-20T01:27:55+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",D1,T=0.7|P=0.5,4,40,3,0,0.8977,76526,76526,76626,0,7.8e-06,,
2026-09-20T01:27:55+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",D1,T=0.7|P=0.5,2,40,3,0,1.0776,76526,76526,76626,0,7.8e-06,,
2026-09-20T01:27:55+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",D2,T=0.7|P=0.5,0,40,3,0,0.8943,63424,63424,63344,0,7.8e-06,,
2026-09-20T01:27:55+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",D2,T=0.7|P=0.5,1,40,3,0,0.8587,63424,63424,63344,0,7.8e-06,,
2026-09-20T01:27:55+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",D2,T=0.7|P=0.5,4,40,3,0,0.7092,63424,63424,63344,0,7.8e-06,,
2026-09-20T01:27:55+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",D2,T=0.7|P=0.5,3,40,3,0,0.807,63424,63424,63344,0,7.8e-06,,
2026-09-20T01:27:55+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",D2,T=0.7|P=0.5,2,40,3,0,0.85,63424,63424,63344,0,7.8e-06,,
2026-09-20T01:27:55+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",D3,T=0.7|P=0.5,0,40,3,0,0.7394,172488,172488,172568,0,7.8e-06,,
2026-09-20T01:27:55+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",D3,T=0.7|P=0.5,2,40,3,0,0.7737,172048,172048,172568,0,7.8e-06,,
2026-09-20T01:27:55+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",D3,T=0.7|P=0.5,1,40,3,0,0.7926,172048,172048,172568,0,7.8e-06,,
2026-09-20T01:27:56+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",D3,T=0.7|P=0.5,3,40,3,0,0.8526,172488,172488,172568,0,7.8e-06,,
2026-09-20T01:27:56+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",D3,T=0.7|P=0.5,4,40,3,0,0.714,172488,172488,172568,0,7.8e-06,,
2026-09-20T01:27:56+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",X1,T=0.7|P=0.5,0,41,3,0,0.7123,502752,502752,5021952,0,7.95e-06,,
2026-09-20T01:27:56+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",X1,T=0.7|P=0.5,2,41,4,0,0.6878,5029922,5029922,5021952,0,8.55e-06,,
2026-09-20T01:27:56+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",X1,T=0.7|P=0.5,1,41,3,0,0.8444,502752,502752,5021952,0,7.95e-06,,
2026-09-20T01:27:56+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",X1,T=0.7|P=0.5,3,41,3,0,0.8189,502752,502752,5021952,0,7.95e-06,,
2026-09-20T01:27:56+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",X1,T=0.7|P=0.5,4,41,3,0,0.7865,502752,502752,5021952,0,7.95e-06,,
2026-09-20T01:27:56+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",X2,T=0.7|P=0.5,0,41,4,0,0.8278,3862035,3862035,3863735,0,8.55e-06,,
2026-09-20T01:27:56+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",X2,T=0.7|P=0.5,2,41,4,0,0.7578,3861355,3861355,3863735,0,8.55e-06,,
2026-09-20T01:27:56+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",X2,T=0.7|P=0.5,1,41,4,0,0.9562,3862035,3862035,3863735,0,8.55e-06,,
2026-09-20T01:27:57+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",X2,T=0.7|P=0.5,3,41,4,0,0.8387,3862035,3862035,3863735,0,8.55e-06,,
2026-09-20T01:27:57+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",X2,T=0.7|P=0.5,4,41,4,0,0.7858,3861355,3861355,3863735,0,8.55e-06,,
2026-09-20T01:27:57+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",P1,T=0.7|P=0.5,1,47,2,0,0.8499,429,429,419,0,8.25e-06,,
2026-09-20T01:27:57+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",P1,T=0.7|P=0.5,0,47,2,0,1.0558,429,429,419,0,8.25e-06,,
2026-09-20T01:27:57+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",P1,T=0.7|P=0.5,4,47,2,0,0.7409,429,429,419,0,8.25e-06,,
2026-09-20T01:27:57+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",P1,T=0.7|P=0.5,2,47,2,0,0.8965,429,429,419,0,8.25e-06,,
2026-09-20T01:27:57+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.5}",P1,T=0.7|P=0.5,3,47,2,0,0.8675,429,429,419,0,8.25e-06,,
2026-09-20T01:27:57+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.9}",F1,T=0.7|P=0.9,0,44,3,0,0.7814,8193,8193,8393,0,8.4e-06,,
2026-09-20T01:27:57+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.9}",F1,T=0.7|P=0.9,2,44,3,0,0.7774,8193,8193,8393,0,8.4e-06,,
2026-09-20T01:27:57+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.9}",F1,T=0.7|P=0.9,1,44,3,0,0.808,8193,8193,8393,0,8.4e-06,,
2026-09-20T01:27:58+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.9}",F1,T=0.7|P=0.9,3,44,3,0,0.7477,8193,8193,8393,0,8.4e-06,,
2026-09-20T01:27:58+00:00,2b,propietario_economico,gpt-4o-mini,openai,"{""max_output_tokens"": 100, ""temperature"": 0.7, ""top_p"": 0.9}",F2,T=0.7|P=0.9,0,44,2,0,0.6982,311,311,311,1,7.8e-06,,
